0.13;3.90;0.00;0.44;-0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.26;3.90;0.00;0.44;-0.00;2.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.40;3.90;0.00;0.44;-0.01;2.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.53;3.90;-0.01;0.44;0.01;2.57;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.66;3.90;-0.01;0.45;0.02;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.80;3.90;0.00;0.44;0.00;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.93;3.90;0.00;0.44;-0.00;2.57;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.06;3.90;-0.01;0.44;0.01;2.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.20;3.90;-0.01;0.45;0.01;2.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.33;3.90;0.01;0.45;0.01;2.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.47;3.90;0.01;0.45;0.01;2.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.60;3.90;-0.01;0.45;0.01;2.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.73;3.90;-0.01;0.45;0.00;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.86;3.90;0.00;0.44;-0.01;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.00;3.90;0.00;0.44;-0.01;2.58;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.14;3.90;0.00;0.44;-0.00;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.27;3.90;0.00;0.44;-0.01;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.40;3.90;0.00;0.44;-0.01;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.54;3.90;0.00;0.44;-0.01;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.67;3.90;0.00;0.44;-0.01;2.58;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.80;3.90;0.00;0.44;-0.00;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.94;3.90;0.00;0.44;-0.01;2.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.07;3.90;0.00;0.44;-0.02;2.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.21;3.90;-0.00;0.43;-0.02;2.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.34;3.90;0.00;0.44;0.01;2.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.47;3.90;0.00;0.44;0.00;2.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.61;3.90;0.00;0.44;-0.02;2.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.74;3.90;0.00;0.44;-0.01;2.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.87;3.90;0.00;0.44;0.01;2.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
4.01;3.90;-0.01;0.44;0.01;2.60;0.00;2.80;0.00;0.00;0.30;0.00;0.00;1.57;0.00;30.23;15.99;431.49;225.77
4.14;3.90;-0.02;0.44;0.00;2.60;0.00;2.80;0.00;0.00;0.37;0.00;0.00;1.57;0.00;31.08;16.84;444.21;238.55
4.28;3.90;0.01;0.44;-0.01;2.59;-0.00;2.80;0.00;0.00;0.44;0.00;0.00;1.57;0.00;32.05;17.84;458.79;253.66
4.41;3.90;0.01;0.44;-0.00;2.59;0.00;2.80;0.00;0.00;0.51;0.00;0.00;1.57;0.00;33.01;18.80;473.28;268.21
4.55;3.90;0.06;0.45;0.14;2.59;-0.00;2.80;0.00;0.00;0.57;0.00;0.00;1.57;0.00;33.71;19.51;483.72;278.93
4.68;3.91;0.05;0.46;-0.03;2.57;-0.00;2.80;0.00;0.00;0.64;0.00;0.00;1.57;0.00;34.45;20.40;494.95;292.30
4.82;3.89;0.01;0.46;0.08;2.57;0.00;2.80;0.00;0.00;0.71;0.00;0.00;1.57;0.00;34.93;20.88;502.17;299.56
4.95;3.87;-0.03;0.48;0.05;2.55;-0.00;2.80;0.00;0.00;0.78;0.00;0.00;1.57;0.00;35.07;21.26;504.27;305.28
5.09;3.91;0.59;0.47;-0.20;2.55;0.00;2.80;0.00;0.00;0.84;0.00;0.00;1.57;0.00;37.03;23.21;533.61;334.76
5.22;3.96;0.54;0.46;-0.13;2.52;-0.00;2.80;0.00;0.00;0.91;0.00;0.00;1.57;0.00;38.93;25.40;562.31;367.85
5.36;3.84;-0.10;0.53;0.15;2.52;0.00;2.80;0.00;0.00;0.98;0.00;0.00;1.57;0.00;36.12;22.59;520.02;325.37
5.49;3.79;-0.10;0.56;0.12;2.48;-0.00;2.80;0.00;0.00;1.04;0.00;0.00;1.57;0.00;35.31;22.12;507.81;318.36
5.63;3.74;-0.09;0.60;0.12;2.48;0.00;2.80;0.00;0.00;1.11;0.00;0.00;1.57;0.00;34.82;21.63;500.48;310.99
5.76;3.70;-0.23;0.64;0.25;2.45;-0.00;2.80;0.00;0.00;1.18;0.00;0.00;1.57;0.00;34.16;21.35;490.52;306.76
5.90;3.65;-0.36;0.69;0.34;2.45;0.00;2.80;0.00;0.00;1.25;0.00;0.00;1.57;0.00;33.28;20.48;477.35;293.53
6.03;3.59;-0.34;0.73;0.23;2.40;-0.00;2.80;0.00;0.00;1.32;0.00;0.00;1.57;0.00;32.25;19.96;461.76;285.68
6.17;3.55;-0.28;0.76;0.26;2.40;0.00;2.80;0.00;0.00;1.38;0.00;0.00;1.57;0.00;32.08;19.79;459.26;283.17
6.30;3.51;-0.34;0.83;0.44;2.35;-0.00;2.80;0.00;0.00;1.45;0.00;0.00;1.57;0.00;31.10;19.38;444.52;276.90
6.44;3.48;-0.19;0.87;0.23;2.35;0.00;2.80;0.00;0.00;1.52;0.00;0.00;1.57;0.00;31.00;19.28;443.05;275.42
6.57;3.43;-0.38;0.92;0.40;2.35;0.00;2.80;0.00;0.00;1.59;0.00;0.00;1.57;0.00;30.22;18.49;431.25;263.56
6.71;3.37;-0.49;0.97;0.39;2.27;-0.00;2.80;0.00;0.00;1.65;0.00;0.00;1.57;0.00;29.06;18.39;413.79;261.95
6.84;3.31;-0.54;1.05;0.60;2.27;0.00;2.80;0.00;0.00;1.72;0.00;0.00;1.57;0.00;27.71;17.04;393.51;241.58
6.98;3.24;-0.48;1.12;0.55;2.24;-0.00;2.80;0.00;0.00;1.79;0.00;0.00;1.57;0.00;26.46;16.11;374.73;227.49
7.11;3.25;-0.29;1.13;0.37;2.24;0.00;2.80;0.00;0.00;1.86;0.00;0.00;1.57;0.00;27.75;17.40;394.13;246.99
7.25;3.20;-0.37;1.20;0.45;1.74;-0.00;2.80;0.00;0.00;1.92;0.00;0.00;1.57;0.00;22.35;19.49;313.00;278.58
7.38;3.08;-0.52;1.31;0.63;1.74;0.00;2.80;0.00;0.00;1.99;0.00;0.00;1.57;0.00;20.51;17.64;285.26;250.72
7.52;3.05;-0.37;1.35;0.43;1.88;0.00;2.80;0.00;0.00;2.06;0.00;0.00;1.57;0.00;22.52;17.37;315.53;246.61
7.65;3.06;-0.20;1.36;0.28;1.88;0.00;2.80;0.00;0.00;2.13;0.00;0.00;1.57;0.00;24.06;18.91;338.71;269.89
7.78;2.99;-0.73;1.45;0.85;2.20;0.00;2.80;0.00;0.00;2.19;0.00;0.00;1.57;0.00;23.79;14.00;334.63;195.61
7.92;2.85;-1.07;1.61;1.24;2.20;0.00;2.80;0.00;0.00;2.26;0.00;0.00;1.57;0.00;19.60;9.80;271.53;132.23
8.05;2.69;-1.22;1.78;1.21;2.20;0.00;2.80;0.00;0.00;2.33;0.00;0.00;1.57;0.00;14.80;5.01;199.46;59.83
8.19;2.85;-0.23;1.65;0.38;1.95;-0.00;2.80;0.00;0.00;2.39;0.00;0.00;1.57;0.00;21.92;15.78;306.40;222.56
8.32;2.89;-0.12;1.66;0.33;2.07;0.00;2.80;0.00;0.00;2.46;0.00;0.00;1.57;0.00;23.87;15.86;335.74;223.81
8.46;2.88;-0.07;1.71;0.30;2.07;0.00;2.80;0.00;0.00;2.53;0.00;0.00;1.57;0.00;24.33;16.32;342.64;230.74
8.59;2.88;-0.08;1.74;0.31;2.34;0.00;2.80;0.00;0.00;2.60;0.00;0.00;1.57;0.00;23.52;11.88;330.46;163.57
8.73;2.89;-0.06;1.73;0.28;2.48;0.00;2.80;0.00;0.00;2.66;0.00;0.00;1.57;0.00;23.76;10.59;334.16;144.19
8.86;2.85;-0.37;1.84;0.89;2.48;0.00;2.80;0.00;0.00;2.73;0.00;0.00;1.57;0.00;22.10;8.93;309.10;119.02
9.00;2.79;-0.44;1.96;0.89;2.50;0.00;2.80;0.00;0.00;2.80;0.00;0.00;1.57;0.00;19.82;6.42;274.88;81.19
9.13;2.82;-0.08;1.94;0.40;2.50;0.00;2.80;0.00;0.00;2.87;0.00;0.00;1.57;0.00;21.83;8.43;305.06;111.51
9.27;2.82;-0.09;1.99;0.41;2.24;-0.00;2.80;0.00;0.00;2.93;0.00;0.00;1.57;0.00;25.26;14.88;356.66;209.00
9.40;2.84;-0.01;2.04;0.21;2.24;0.00;2.80;0.00;0.00;3.00;0.00;0.00;1.57;0.00;25.92;15.55;366.67;219.06
9.53;2.82;-0.16;2.11;0.49;2.46;0.00;2.80;0.00;0.00;3.07;0.00;0.00;1.57;0.00;23.03;10.13;323.17;137.26
9.67;2.76;-0.34;2.25;0.99;2.46;0.00;2.80;0.00;0.00;3.13;0.00;0.00;1.57;0.00;20.53;7.64;285.60;99.52
9.80;2.86;0.42;2.27;0.44;3.08;0.00;2.80;0.00;0.00;3.20;0.00;0.00;1.57;0.00;11.40;-5.23;148.31;-94.86
9.94;2.97;0.64;2.29;0.30;3.08;0.00;2.80;0.00;0.00;3.27;0.00;0.00;1.57;0.00;14.52;-2.12;195.18;-47.78
10.07;2.90;-0.15;2.38;0.67;3.35;0.00;2.80;0.00;0.00;3.34;0.00;0.00;1.57;0.00;5.31;-10.98;56.75;-181.71
10.21;2.88;-0.12;2.47;0.67;3.35;0.00;2.80;0.00;0.00;3.40;0.00;0.00;1.57;0.00;4.94;-11.36;51.09;-187.40
