0.13;1.88;0.09;0.35;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.26;1.89;0.11;0.35;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.39;1.91;0.13;0.35;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.53;1.93;0.15;0.35;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.66;1.95;0.17;0.35;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.79;1.97;0.18;0.36;0.01;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
0.93;2.00;0.20;0.36;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.06;2.03;0.23;0.36;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.20;2.06;0.25;0.37;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.33;2.10;0.26;0.37;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.46;2.13;0.28;0.37;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.60;2.17;0.30;0.37;0.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.73;2.18;0.28;0.37;0.01;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
1.86;1.89;0.01;0.34;0.00;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.00;1.88;0.02;0.34;0.01;0.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.13;1.88;0.07;0.35;0.05;0.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.26;1.88;0.08;0.36;0.06;0.83;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.40;1.89;0.08;0.37;0.07;0.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.53;1.89;0.02;0.36;0.02;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.66;1.88;-0.01;0.36;-0.00;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.80;1.87;-0.02;0.35;-0.01;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
2.93;1.87;-0.03;0.35;-0.01;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.06;1.87;-0.01;0.35;-0.00;0.85;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.20;1.87;-0.01;0.35;-0.01;0.84;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.33;1.88;0.01;0.35;0.01;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.47;1.88;0.01;0.35;0.01;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.60;1.88;-0.01;0.35;0.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.73;1.87;-0.01;0.35;-0.00;0.85;-0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
3.87;1.87;-0.00;0.35;0.00;0.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-23.16;-15.82
4.00;1.87;-0.00;0.35;0.00;0.84;-0.00;2.80;0.00;0.00;0.30;0.00;0.00;1.57;0.00;9.86;20.94;125.05;300.54
4.14;1.87;-0.01;0.35;-0.01;0.84;0.00;2.80;0.00;0.00;0.37;0.00;0.00;1.57;0.00;11.20;22.29;145.29;320.87
4.27;1.87;-0.00;0.35;-0.00;0.85;0.00;2.80;0.00;0.00;0.44;0.00;0.00;1.57;0.00;12.49;23.49;164.63;338.99
4.41;1.87;0.00;0.35;0.00;0.85;0.00;2.80;0.00;0.00;0.50;0.00;0.00;1.57;0.00;13.78;24.78;184.10;358.54
4.54;1.87;0.00;0.35;0.00;0.85;0.00;2.80;0.00;0.00;0.57;0.00;0.00;1.57;0.00;15.10;26.10;203.98;378.52
4.67;1.88;-0.02;0.36;0.03;0.90;0.00;2.80;0.00;0.00;0.64;0.00;0.00;1.57;0.00;15.89;26.29;215.76;381.25
4.81;1.88;0.04;0.37;0.00;1.00;0.00;2.80;0.00;0.00;0.70;0.00;0.00;1.57;0.00;16.23;25.29;220.96;366.16
4.94;1.89;0.05;0.39;0.22;1.00;0.00;2.80;0.00;0.00;0.77;0.00;0.00;1.57;0.00;17.27;26.33;236.61;381.88
5.08;1.89;-0.01;0.43;0.14;1.08;0.00;2.80;0.00;0.00;0.84;0.00;0.00;1.57;0.00;17.09;24.97;233.86;361.34
5.21;1.89;-0.00;0.45;0.10;1.32;0.00;2.80;0.00;0.00;0.91;0.00;0.00;1.57;0.00;15.75;19.89;213.63;284.65
5.35;1.83;-0.33;0.55;0.59;1.32;0.00;2.80;0.00;0.00;0.97;0.00;0.00;1.57;0.00;15.36;19.51;207.88;278.88
5.48;1.79;-0.32;0.59;0.33;2.22;0.00;2.80;0.00;0.00;1.04;0.00;0.00;1.57;0.00;-1.75;-11.80;-49.48;-194.12
5.62;1.77;-0.26;0.66;0.50;2.22;0.00;2.80;0.00;0.00;1.11;0.00;0.00;1.57;0.00;-2.06;-12.11;-54.06;-198.73
5.75;1.74;-0.28;0.73;0.53;3.19;0.00;2.80;0.00;0.00;1.18;0.00;0.00;1.57;0.00;-20.49;-37.13;-331.22;-576.73
5.89;1.74;-0.20;0.80;0.51;3.19;0.00;2.80;0.00;0.00;1.24;0.00;0.00;1.57;0.00;-20.52;-37.16;-331.69;-577.21
6.02;1.72;-0.20;0.86;0.53;3.49;0.00;2.80;0.00;0.00;1.31;0.00;0.00;1.57;0.00;-23.38;-39.04;-374.74;-605.57
6.16;1.71;-0.16;0.93;0.55;3.49;0.00;2.80;0.00;0.00;1.38;0.00;0.00;1.57;0.00;-23.58;-39.24;-377.72;-608.56
6.29;1.69;-0.16;1.00;0.52;3.62;0.00;2.80;0.00;0.00;1.45;0.00;0.00;1.57;0.00;-24.31;-39.13;-388.72;-606.96
6.43;1.67;-0.15;1.07;0.51;3.62;0.00;2.80;0.00;0.00;1.51;0.00;0.00;1.57;0.00;-24.73;-39.56;-395.06;-613.33
6.56;1.65;-0.17;1.12;0.48;3.70;0.00;2.80;0.00;0.00;1.58;0.00;0.00;1.57;0.00;-25.35;-39.45;-404.39;-611.81
6.70;1.63;-0.18;1.18;0.48;3.70;0.00;2.80;0.00;0.00;1.65;0.00;0.00;1.57;0.00;-25.95;-40.05;-413.41;-620.87
6.83;1.61;-0.19;1.23;0.45;3.77;0.00;2.80;0.00;0.00;1.72;0.00;0.00;1.57;0.00;-26.56;-40.02;-422.53;-620.42
6.97;1.58;-0.19;1.30;0.45;3.77;0.00;2.80;0.00;0.00;1.78;0.00;0.00;1.57;0.00;-27.20;-40.66;-432.14;-630.07
7.10;1.56;-0.18;1.32;0.35;3.77;0.00;2.80;0.00;0.00;1.85;0.00;0.00;1.57;0.00;-28.30;-41.77;-448.78;-646.79
7.23;1.54;-0.19;1.36;0.35;3.81;0.00;2.80;0.00;0.00;1.92;0.00;0.00;1.57;0.00;-29.04;-42.14;-459.83;-652.31
7.37;1.58;0.00;1.34;0.15;3.81;0.00;2.80;0.00;0.00;1.98;0.00;0.00;1.57;0.00;-29.73;-42.83;-470.29;-662.83
7.50;1.58;0.01;1.36;0.14;3.81;0.00;2.80;0.00;0.00;2.05;0.00;0.00;1.57;0.00;-30.51;-43.57;-481.97;-674.01
7.64;1.59;0.00;1.35;0.12;3.81;0.00;2.80;0.00;0.00;2.12;0.00;0.00;1.57;0.00;-31.54;-44.60;-497.44;-689.55
7.77;1.59;-0.00;1.36;0.11;3.81;0.00;2.80;0.00;0.00;2.19;0.00;0.00;1.57;0.00;-32.48;-45.55;-511.64;-703.82
7.91;1.59;-0.00;1.35;0.07;3.81;0.00;2.80;0.00;0.00;2.25;0.00;0.00;1.57;0.00;-33.71;-46.77;-530.01;-722.27
8.04;1.59;-0.00;1.35;0.04;3.81;-0.00;2.80;0.00;0.00;2.32;0.00;0.00;1.57;0.00;-34.82;-47.90;-546.81;-739.42
8.18;1.59;0.00;1.35;0.02;3.81;0.00;2.80;0.00;0.00;2.39;0.00;0.00;1.57;0.00;-36.02;-49.10;-564.83;-757.52
8.31;1.59;0.00;1.34;0.01;3.81;0.00;2.80;0.00;0.00;2.46;0.00;0.00;1.57;0.00;-37.19;-50.27;-582.47;-775.24
8.45;1.59;0.00;1.34;0.01;3.81;0.00;2.80;0.00;0.00;2.52;0.00;0.00;1.57;0.00;-38.34;-51.42;-599.75;-792.59
8.58;1.59;0.01;1.34;-0.01;3.81;-0.00;2.80;0.00;0.00;2.59;0.00;0.00;1.57;0.00;-39.42;-52.53;-615.92;-809.38
8.72;1.59;0.01;1.34;-0.01;3.81;0.00;2.80;0.00;0.00;2.66;0.00;0.00;1.57;0.00;-40.53;-53.65;-632.67;-826.21
8.85;1.59;0.01;1.34;-0.01;3.81;0.00;2.80;0.00;0.00;2.73;0.00;0.00;1.57;0.00;-41.63;-54.75;-649.18;-842.80
8.98;1.59;0.01;1.34;-0.01;3.81;0.00;2.80;0.00;0.00;2.79;0.00;0.00;1.57;0.00;-42.72;-55.84;-665.62;-859.31
9.12;1.59;0.00;1.34;-0.00;3.81;0.00;2.80;0.00;0.00;2.86;0.00;0.00;1.57;0.00;-43.84;-56.96;-682.46;-876.23
9.25;1.59;0.01;1.34;-0.00;3.81;0.00;2.80;0.00;0.00;2.93;0.00;0.00;1.57;0.00;-44.95;-58.07;-699.16;-893.01
9.39;1.59;0.01;1.34;0.01;3.81;0.00;2.80;0.00;0.00;2.99;0.00;0.00;1.57;0.00;-45.99;-59.11;-714.81;-908.72
9.52;1.59;0.01;1.34;0.01;3.80;-0.00;2.80;0.00;0.00;3.06;0.00;0.00;1.57;0.00;-47.02;-60.16;-730.26;-924.51
9.66;1.59;-0.01;1.34;-0.00;3.80;0.00;2.80;0.00;0.00;3.13;0.00;0.00;1.57;0.00;-48.22;-61.36;-748.31;-942.65
9.79;1.59;-0.01;1.34;-0.00;3.80;-0.00;2.80;0.00;0.00;3.20;0.00;0.00;1.57;0.00;-49.34;-62.49;-765.09;-959.78
9.93;1.59;0.00;1.34;-0.01;3.80;0.00;2.80;0.00;0.00;3.26;0.00;0.00;1.57;0.00;-50.46;-63.61;-781.90;-976.66
10.06;1.59;0.01;1.34;-0.00;3.80;0.00;2.80;0.00;0.00;3.33;0.00;0.00;1.57;0.00;-51.56;-64.69;-798.48;-993.05
10.19;1.59;0.01;1.34;0.00;3.80;0.00;2.80;0.00;0.00;3.40;0.00;0.00;1.57;0.00;-52.61;-65.74;-814.27;-1008.90
10.33;1.59;0.01;1.34;-0.01;3.80;-0.00;2.80;0.00;0.00;3.47;0.00;0.00;1.57;0.00;-53.67;-66.82;-830.20;-1025.17
10.47;1.60;0.01;1.34;-0.01;3.80;0.00;2.80;0.00;0.00;3.53;0.00;0.00;1.57;0.00;-54.77;-67.92;-846.76;-1041.81
10.60;1.59;-0.01;1.34;0.01;3.80;0.00;2.80;0.00;0.00;3.60;0.00;0.00;1.57;0.00;-55.90;-69.05;-863.72;-1058.84
10.73;1.59;-0.01;1.34;0.01;3.80;0.00;2.80;0.00;0.00;3.67;0.00;0.00;1.57;0.00;-57.01;-70.16;-880.48;-1075.69
10.87;1.59;0.00;1.34;0.01;3.80;0.00;2.80;0.00;0.00;3.74;0.00;0.00;1.57;0.00;-58.08;-71.23;-896.55;-1091.82
11.01;1.59;0.00;1.34;0.01;3.80;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.29;-71.44;-899.75;-1095.04
11.14;1.59;-0.02;1.34;-0.00;3.80;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.41;-71.56;-901.44;-1096.74
11.27;1.59;-0.02;1.34;-0.01;3.80;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.55;-71.68;-903.58;-1098.61
11.41;1.59;0.01;1.34;-0.01;3.80;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.48;-71.61;-902.49;-1097.52
11.54;1.59;0.01;1.34;-0.00;3.80;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.43;-71.57;-901.86;-1096.89
11.68;1.59;-0.00;1.34;0.01;3.80;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.41;-71.54;-901.43;-1096.46
11.81;1.59;-0.00;1.34;0.01;3.81;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.45;-71.57;-902.13;-1096.89
11.95;1.59;-0.00;1.34;0.00;3.81;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.47;-71.59;-902.44;-1097.21
12.08;1.59;0.00;1.34;0.00;3.81;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.49;-71.60;-902.69;-1097.45
12.22;1.59;0.00;1.34;0.00;3.81;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.49;-71.60;-902.69;-1097.45
12.35;1.59;-0.01;1.34;0.00;3.80;-0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.45;-71.58;-902.07;-1097.10
12.49;1.59;-0.01;1.34;0.00;3.80;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.49;-71.62;-902.70;-1097.73
12.62;1.59;0.01;1.34;0.00;3.80;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-58.44;-71.58;-902.00;-1097.03
12.76;1.59;0.03;1.34;-0.02;3.76;-0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-56.68;-70.27;-875.51;-1077.25
12.89;1.68;0.50;1.26;-0.45;3.76;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-55.92;-69.50;-864.03;-1065.71
13.03;1.75;0.55;1.20;-0.53;3.76;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-55.40;-68.99;-856.29;-1057.94
13.16;1.68;0.02;1.26;-0.03;3.76;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-55.98;-69.56;-864.90;-1066.60
13.30;1.69;0.02;1.25;-0.03;3.76;0.00;2.80;0.00;0.00;3.75;0.00;0.00;1.57;0.00;-55.97;-69.56;-864.85;-1066.54
